time,hb0,hbO20,hb1,hbO21,hb4,hbO24
991151, 14708632.00, -4429012.00, 14456426.00, -4283367.50, 8017547.00, -121654.39
991160, 14708732.00, -4429013.00, 14456426.00, -4283367.50, 8017647.00, -121655.75
991169, 14708832.00, -4429014.50, 14456426.00, -4283367.50, 8017747.00, -121657.17
991178, 14708932.00, -4429015.50, 14456426.00, -4283367.50, 8017847.50, -121658.53
991187, 14709032.00, -4429016.50, 14456426.00, -4283367.50, 8017947.50, -121659.89
991197, 14709132.00, -4429018.00, 14456426.00, -4283367.50, 8018047.00, -121661.16
991206, 14709232.00, -4429019.00, 14456426.00, -4283367.50, 8018146.50, -121662.44
991215, 14709332.00, -4429020.50, 14456426.00, -4283367.50, 8018246.50, -121663.79
991224, 14709432.00, -4429021.50, 14456426.00, -4283367.50, 8018346.50, -121665.14
991234, 14709532.00, -4429023.00, 14456426.00, -4283367.50, 8018446.50, -121666.50
991243, 14709633.00, -4429024.00, 14456426.00, -4283367.50, 8018547.00, -121667.85
991252, 14709733.00, -4429025.50, 14456426.00, -4283367.50, 8018647.00, -121669.21
991260, 14709833.00, -4429026.50, 14456426.00, -4283367.50, 8018747.00, -121670.57
991269, 14709933.00, -4429027.50, 14456426.00, -4283367.50, 8018847.00, -121671.92
991279, 14710033.00, -4429029.00, 14456426.00, -4283367.50, 8018947.00, -121673.27
991288, 14710133.00, -4429030.00, 14456426.00, -4283367.50, 8019047.00, -121674.71
991297, 14710233.00, -4429031.50, 14456426.00, -4283367.50, 8019147.50, -121676.06
991306, 14710333.00, -4429032.50, 14456426.00, -4283367.50, 8019247.50, -121677.41
991315, 14710433.00, -4429034.00, 14456426.00, -4283367.50, 8019347.00, -121678.69
991325, 14710533.00, -4429035.00, 14456426.00, -4283367.50, 8019447.00, -121680.04
991334, 14710634.00, -4429036.50, 14456426.00, -4283367.50, 8019547.00, -121681.40
991343, 14710734.00, -4429037.50, 14456426.00, -4283367.50, 8019647.00, -121682.75
991352, 14710834.00, -4429038.50, 14456426.00, -4283367.50, 8019747.50, -121684.18
991362, 14710934.00, -4429040.00, 14456426.00, -4283367.50, 8019847.50, -121685.53
991371, 14711034.00, -4429041.00, 14456426.00, -4283367.50, 8019947.50, -121686.89
991380, 14711134.00, -4429042.50, 14456426.00, -4283367.50, 8020047.50, -121688.25
991389, 14711234.00, -4429043.50, 14456426.00, -4283367.50, 8020147.50, -121689.60
991398, 14711334.00, -4429045.00, 14456426.00, -4283367.50, 8020248.00, -121690.96
991407, 14711434.00, -4429046.00, 14456426.00, -4283367.50, 8020348.00, -121692.31
991416, 14711534.00, -4429047.00, 14456426.00, -4283367.50, 8020448.00, -121693.74
991425, 14711635.00, -4429048.50, 14456426.00, -4283367.50, 8020548.00, -121695.09
991434, 14711735.00, -4429049.50, 14456426.00, -4283367.50, 8020648.00, -121696.45
991443, 14711835.00, -4429051.00, 14456426.00, -4283367.50, 8020747.50, -121697.72
991453, 14711935.00, -4429052.00, 14456426.00, -4283367.50, 8020848.00, -121699.08
991462, 14712035.00, -4429053.50, 14456426.00, -4283367.50, 8020948.00, -121700.43
991471, 14712135.00, -4429054.50, 14456426.00, -4283367.50, 8021048.00, -121701.78
991480, 14712235.00, -4429056.00, 14456426.00, -4283367.50, 8021148.00, -121703.21
991490, 14712335.00, -4429057.00, 14456426.00, -4283367.50, 8021248.00, -121704.57
991499, 14712435.00, -4429058.00, 14456426.00, -4283367.50, 8021348.50, -121705.92
991508, 14712535.00, -4429059.50, 14456426.00, -4283367.50, 8021448.00, -121707.21
991517, 14712635.00, -4429060.50, 14456426.00, -4283367.50, 8021548.00, -121708.56
991525, 14712736.00, -4429062.00, 14456426.00, -4283367.50, 8021648.00, -121709.91
991535, 14712836.00, -4429063.00, 14456426.00, -4283367.50, 8021748.00, -121711.27
991544, 14712936.00, -4429064.50, 14456426.00, -4283367.50, 8021848.00, -121712.62
991553, 14713036.00, -4429065.50, 14456426.00, -4283367.50, 8021947.50, -121713.90
991562, 14713136.00, -4429067.00, 14456426.00, -4283367.50, 8022047.50, -121715.25
991571, 14713236.00, -4429068.00, 14456426.00, -4283367.50, 8022147.00, -121716.53
991581, 14713336.00, -4429069.00, 14456426.00, -4283367.50, 8022247.50, -121717.89
991590, 14713436.00, -4429070.50, 14456426.00, -4283367.50, 8022347.50, -121719.24
991599, 14713536.00, -4429071.50, 14456426.00, -4283367.50, 8022447.50, -121720.60
991608, 14713636.00, -4429073.00, 14456426.00, -4283367.50, 8022547.50, -121721.95
991618, 14713737.00, -4429074.00, 14456426.00, -4283367.50, 8022647.50, -121723.38
991627, 14713837.00, -4429075.50, 14456426.00, -4283367.50, 8022748.00, -121724.73
991636, 14713937.00, -4429076.50, 14456426.00, -4283367.50, 8022847.50, -121726.01
991645, 14714037.00, -4429078.00, 14456426.00, -4283367.50, 8022947.50, -121727.36
991654, 14714137.00, -4429079.00, 14456426.00, -4283367.50, 8023047.50, -121728.72
991663, 14714237.00, -4429080.00, 14456426.00, -4283367.50, 8023147.50, -121730.07
991672, 14714337.00, -4429081.50, 14456426.00, -4283367.50, 8023247.50, -121731.42
991681, 14714437.00, -4429082.50, 14456426.00, -4283367.50, 8023348.00, -121732.78
991690, 14714537.00, -4429084.00, 14456426.00, -4283367.50, 8023448.00, -121734.14
991699, 14714637.00, -4429085.00, 14456426.00, -4283367.50, 8023547.50, -121735.42
991709, 14714738.00, -4429086.50, 14456426.00, -4283367.50, 8023647.50, -121736.77
991718, 14714838.00, -4429087.50, 14456426.00, -4283367.50, 8023747.50, -121738.12
991727, 14714938.00, -4429088.50, 14456426.00, -4283367.50, 8023847.50, -121739.55
991736, 14715038.00, -4429090.00, 14456426.00, -4283367.50, 8023948.00, -121740.91
991746, 14715138.00, -4429091.00, 14456426.00, -4283367.50, 8024048.00, -121742.26
991755, 14715238.00, -4429092.50, 14456426.00, -4283367.50, 8024147.50, -121743.54
991764, 14715338.00, -4429093.50, 14456426.00, -4283367.50, 8024247.50, -121744.89
991773, 14715438.00, -4429095.00, 14456426.00, -4283367.50, 8024347.50, -121746.32
991782, 14715538.00, -4429096.00, 14456426.00, -4283367.50, 8024447.50, -121747.75
991792, 14715638.00, -4429097.50, 14456426.00, -4283367.50, 8024547.50, -121749.10
991801, 14715739.00, -4429098.50, 14456426.00, -4283367.50, 8024648.00, -121750.46
991810, 14715839.00, -4429099.50, 14456426.00, -4283367.50, 8024747.50, -121751.74
991819, 14715939.00, -4429101.00, 14456426.00, -4283367.50, 8024847.50, -121753.10
991827, 14716039.00, -4429102.00, 14456426.00, -4283367.50, 8024947.50, -121754.45
991837, 14716139.00, -4429103.50, 14456426.00, -4283367.50, 8025047.50, -121755.80
991846, 14716239.00, -4429104.50, 14456426.00, -4283367.50, 8025147.50, -121757.16
991855, 14716339.00, -4429106.00, 14456426.00, -4283367.50, 8025248.00, -121758.51
991864, 14716439.00, -4429107.00, 14456426.00, -4283367.50, 8025348.00, -121759.86
991874, 14716539.00, -4429108.50, 14456426.00, -4283367.50, 8025448.00, -121761.22
991883, 14716639.00, -4429109.50, 14456426.00, -4283367.50, 8025548.00, -121762.65
991892, 14716740.00, -4429110.50, 14456426.00, -4283367.50, 8025648.00, -121764.08
991901, 14716840.00, -4429112.00, 14456426.00, -4283367.50, 8025748.50, -121765.51
991910, 14716940.00, -4429113.00, 14456426.00, -4283367.50, 8025848.50, -121766.94
991920, 14717040.00, -4429114.50, 14456426.00, -4283367.50, 8025948.50, -121768.30
991929, 14717140.00, -4429115.50, 14456426.00, -4283367.50, 8026048.00, -121769.57
991938, 14717240.00, -4429117.00, 14456426.00, -4283367.50, 8026148.00, -121770.92
991947, 14717340.00, -4429118.00, 14456426.00, -4283367.50, 8026247.50, -121772.21
991955, 14717440.00, -4429119.50, 14456426.00, -4283367.50, 8026347.50, -121773.56
991966, 14717540.00, -4429120.50, 14456426.00, -4283367.50, 8026448.00, -121774.99
991974, 14717640.00, -4429121.50, 14456426.00, -4283367.50, 8026548.00, -121776.35
991983, 14717740.00, -4429123.00, 14456426.00, -4283367.50, 8026648.00, -121777.70
991992, 14717841.00, -4429124.00, 14456426.00, -4283367.50, 8026748.00, -121779.06
992002, 14717941.00, -4429125.50, 14456426.00, -4283367.50, 8026848.00, -121780.49
992011, 14718041.00, -4429126.50, 14456426.00, -4283367.50, 8026948.00, -121781.84
992020, 14718141.00, -4429128.00, 14456426.00, -4283367.50, 8027048.50, -121783.27
992029, 14718241.00, -4429129.00, 14456426.00, -4283367.50, 8027148.50, -121784.70
992038, 14718341.00, -4429130.00, 14456426.00, -4283367.50, 8027248.50, -121786.06
992048, 14718441.00, -4429131.50, 14456426.00, -4283367.50, 8027348.50, -121787.41
992057, 14718541.00, -4429132.50, 14456426.00, -4283367.50, 8027448.00, -121788.68
992066, 14718641.00, -4429134.00, 14456426.00, -4283367.50, 8027548.00, -121790.04
992075, 14718741.00, -4429135.00, 14456426.00, -4283367.50, 8027648.50, -121791.47
992084, 14718842.00, -4429136.50, 14456426.00, -4283367.50, 8027748.50, -121792.82
992093, 14718942.00, -4429137.50, 14456426.00, -4283367.50, 8027848.50, -121794.25
992102, 14719042.00, -4429139.00, 14456426.00, -4283367.50, 8027948.50, -121795.61
992111, 14719142.00, -4429140.00, 14456426.00, -4283367.50, 8028048.50, -121797.04
992120, 14719242.00, -4429141.00, 14456426.00, -4283367.50, 8028149.00, -121798.39
992130, 14719342.00, -4429142.50, 14456426.00, -4283367.50, 8028249.00, -121799.75
992139, 14719442.00, -4429143.50, 14456426.00, -4283367.50, 8028349.00, -121801.10
992148, 14719542.00, -4429145.00, 14456426.00, -4283367.50, 8028449.00, -121802.53
992157, 14719642.00, -4429146.00, 14456426.00, -4283367.50, 8028549.00, -121803.96
992166, 14719742.00, -4429147.50, 14456426.00, -4283367.50, 8028649.50, -121805.32
992176, 14719843.00, -4429148.50, 14456426.00, -4283367.50, 8028749.50, -121806.67
992185, 14719943.00, -4429150.00, 14456426.00, -4283367.50, 8028849.00, -121807.95
992194, 14720043.00, -4429151.00, 14456426.00, -4283367.50, 8028949.00, -121809.31
992203, 14720143.00, -4429152.00, 14456426.00, -4283367.50, 8029049.00, -121810.66
992211, 14720243.00, -4429153.50, 14456426.00, -4283367.50, 8029149.00, -121812.01
992221, 14720343.00, -4429154.50, 14456426.00, -4283367.50, 8029249.50, -121813.37
992230, 14720443.00, -4429156.00, 14456426.00, -4283367.50, 8029349.50, -121814.72
992239, 14720543.00, -4429157.00, 14456426.00, -4283367.50, 8029449.50, -121816.07
992248, 14720643.00, -4429158.50, 14456426.00, -4283367.50, 8029549.50, -121817.43
992258, 14720743.00, -4429159.50, 14456426.00, -4283367.50, 8029649.50, -121818.78
992267, 14720844.00, -4429161.00, 14456426.00, -4283367.50, 8029749.00, -121820.07
992276, 14720944.00, -4429162.00, 14456426.00, -4283367.50, 8029849.00, -121821.42
992285, 14721044.00, -4429163.00, 14456426.00, -4283367.50, 8029949.50, -121822.85
992294, 14721144.00, -4429164.50, 14456426.00, -4283367.50, 8030049.50, -121824.28
992304, 14721244.00, -4429165.50, 14456426.00, -4283367.50, 8030149.50, -121825.71
992313, 14721344.00, -4429167.00, 14456426.00, -4283367.50, 8030249.50, -121827.07
992322, 14721444.00, -4429168.00, 14456426.00, -4283367.50, 8030349.50, -121828.42
992331, 14721544.00, -4429169.50, 14456426.00, -4283367.50, 8030450.00, -121829.77
992340, 14721644.00, -4429170.50, 14456426.00, -4283367.50, 8030550.00, -121831.20
992350, 14721744.00, -4429172.00, 14456426.00, -4283367.50, 8030650.00, -121832.56
992359, 14721844.00, -4429173.00, 14456426.00, -4283367.50, 8030750.00, -121833.91
992368, 14721945.00, -4429174.00, 14456426.00, -4283367.50, 8030850.00, -121835.26
992376, 14722045.00, -4429175.50, 14456426.00, -4283367.50, 8030950.50, -121836.62
992386, 14722145.00, -4429176.50, 14456426.00, -4283367.50, 8031050.50, -121837.97
992395, 14722245.00, -4429178.00, 14456426.00, -4283367.50, 8031150.50, -121839.32
992404, 14722345.00, -4429179.00, 14456426.00, -4283367.50, 8031250.50, -121840.75
992413, 14722445.00, -4429180.50, 14456426.00, -4283367.50, 8031350.50, -121842.11
992422, 14722545.00, -4429181.50, 14456426.00, -4283367.50, 8031451.00, -121843.46
992432, 14722645.00, -4429182.50, 14456426.00, -4283367.50, 8031550.50, -121844.75
992441, 14722745.00, -4429184.00, 14456426.00, -4283367.50, 8031650.50, -121846.10
992450, 14722845.00, -4429185.00, 14456426.00, -4283367.50, 8031750.50, -121847.53
992459, 14722946.00, -4429186.50, 14456426.00, -4283367.50, 8031850.50, -121848.88
992468, 14723046.00, -4429187.50, 14456426.00, -4283367.50, 8031950.50, -121850.24
992478, 14723146.00, -4429189.00, 14456426.00, -4283367.50, 8032051.00, -121851.59
992487, 14723246.00, -4429190.00, 14456426.00, -4283367.50, 8032150.50, -121852.87
992496, 14723346.00, -4429191.50, 14456426.00, -4283367.50, 8032250.50, -121854.22
992505, 14723446.00, -4429192.50, 14456426.00, -4283367.50, 8032350.50, -121855.65
992515, 14723546.00, -4429193.50, 14456426.00, -4283367.50, 8032450.50, -121857.01
992523, 14723646.00, -4429195.00, 14456426.00, -4283367.50, 8032550.50, -121858.36
992532, 14723746.00, -4429196.00, 14456426.00, -4283367.50, 8032651.00, -121859.71
992541, 14723846.00, -4429197.50, 14456426.00, -4283367.50, 8032751.00, -121861.07
992550, 14723947.00, -4429198.50, 14456426.00, -4283367.50, 8032851.00, -121862.42
992560, 14724047.00, -4429200.00, 14456426.00, -4283367.50, 8032951.00, -121863.78
992569, 14724147.00, -4429201.00, 14456426.00, -4283367.50, 8033051.00, -121865.14
992578, 14724247.00, -4429202.50, 14456426.00, -4283367.50, 8033151.00, -121866.57
992587, 14724347.00, -4429203.50, 14456426.00, -4283367.50, 8033251.50, -121867.92
992596, 14724447.00, -4429204.50, 14456426.00, -4283367.50, 8033351.50, -121869.27
992606, 14724547.00, -4429206.00, 14456426.00, -4283367.50, 8033451.50, -121870.63
992615, 14724647.00, -4429207.00, 14456426.00, -4283367.50, 8033551.50, -121871.98
992624, 14724747.00, -4429208.50, 14456426.00, -4283367.50, 8033651.50, -121873.33
992633, 14724847.00, -4429209.50, 14456426.00, -4283367.50, 8033752.00, -121874.69
992643, 14724948.00, -4429211.00, 14456426.00, -4283367.50, 8033852.00, -121876.04
992651, 14725048.00, -4429212.00, 14456426.00, -4283367.50, 8033952.00, -121877.47
992660, 14725148.00, -4429213.50, 14456426.00, -4283367.50, 8034052.00, -121878.83
992669, 14725248.00, -4429214.50, 14456426.00, -4283367.50, 8034152.00, -121880.18
992678, 14725348.00, -4429215.50, 14456426.00, -4283367.50, 8034252.50, -121881.53
992688, 14725448.00, -4429217.00, 14456426.00, -4283367.50, 8034352.50, -121882.89
992697, 14725548.00, -4429218.00, 14456426.00, -4283367.50, 8034452.50, -121884.25
992706, 14725648.00, -4429219.50, 14456426.00, -4283367.50, 8034552.50, -121885.67
992715, 14725748.00, -4429220.50, 14456426.00, -4283367.50, 8034652.50, -121887.03
992724, 14725848.00, -4429222.00, 14456426.00, -4283367.50, 8034753.00, -121888.39
992734, 14725948.00, -4429223.00, 14456426.00, -4283367.50, 8034852.50, -121889.66
992743, 14726049.00, -4429224.00, 14456426.00, -4283367.50, 8034952.50, -121891.02
992752, 14726149.00, -4429225.50, 14456426.00, -4283367.50, 8035052.50, -121892.37
992761, 14726249.00, -4429226.50, 14456426.00, -4283367.50, 8035152.50, -121893.80
992771, 14726349.00, -4429228.00, 14456426.00, -4283367.50, 8035252.50, -121895.15
992780, 14726449.00, -4429229.00, 14456426.00, -4283367.50, 8035353.00, -121896.51
992789, 14726549.00, -4429230.50, 14456426.00, -4283367.50, 8035452.50, -121897.78
992798, 14726649.00, -4429231.50, 14456426.00, -4283367.50, 8035552.50, -121899.21
992807, 14726749.00, -4429233.00, 14456426.00, -4283367.50, 8035652.50, -121900.57
992817, 14726849.00, -4429234.00, 14456426.00, -4283367.50, 8035752.50, -121901.92
992826, 14726949.00, -4429235.00, 14456426.00, -4283367.50, 8035852.50, -121903.35
992834, 14727050.00, -4429236.50, 14456426.00, -4283367.50, 8035953.00, -121904.71
992843, 14727150.00, -4429237.50, 14456426.00, -4283367.50, 8036053.00, -121906.07
992852, 14727250.00, -4429239.00, 14456426.00, -4283367.50, 8036153.00, -121907.42
992862, 14727350.00, -4429240.00, 14456426.00, -4283367.50, 8036253.00, -121908.78
992871, 14727450.00, -4429241.50, 14456426.00, -4283367.50, 8036353.00, -121910.13
992880, 14727550.00, -4429242.50, 14456426.00, -4283367.50, 8036453.00, -121911.48
992889, 14727650.00, -4429244.00, 14456426.00, -4283367.50, 8036553.50, -121912.91
992899, 14727750.00, -4429245.00, 14456426.00, -4283367.50, 8036653.50, -121914.27
992908, 14727850.00, -4429246.00, 14456426.00, -4283367.50, 8036753.00, -121915.54
992917, 14727950.00, -4429247.50, 14456426.00, -4283367.50, 8036853.00, -121916.90
992926, 14728051.00, -4429248.50, 14456426.00, -4283367.50, 8036953.00, -121918.25
992935, 14728151.00, -4429250.00, 14456426.00, -4283367.50, 8037053.00, -121919.60
992945, 14728251.00, -4429251.00, 14456426.00, -4283367.50, 8037153.50, -121921.03
992954, 14728351.00, -4429252.50, 14456426.00, -4283367.50, 8037253.00, -121922.32
992962, 14728451.00, -4429253.50, 14456426.00, -4283367.50, 8037352.50, -121923.59
992971, 14728551.00, -4429255.00, 14456426.00, -4283367.50, 8037452.00, -121924.87
992980, 14728651.00, -4429256.00, 14456426.00, -4283367.50, 8037552.00, -121926.22
992990, 14728751.00, -4429257.00, 14456426.00, -4283367.50, 8037652.00, -121927.58
992999, 14728851.00, -4429258.50, 14456426.00, -4283367.50, 8037752.00, -121928.93
993008, 14728951.00, -4429259.50, 14456426.00, -4283367.50, 8037852.00, -121930.28
993017, 14729052.00, -4429261.00, 14456426.00, -4283367.50, 8037952.50, -121931.64
993027, 14729152.00, -4429262.00, 14456426.00, -4283367.50, 8038052.50, -121933.00
993036, 14729252.00, -4429263.50, 14456426.00, -4283367.50, 8038152.50, -121934.35
993045, 14729352.00, -4429264.50, 14456426.00, -4283367.50, 8038252.50, -121935.71
993054, 14729452.00, -4429265.50, 14456426.00, -4283367.50, 8038352.50, -121937.06
993063, 14729552.00, -4429267.00, 14456426.00, -4283367.50, 8038453.00, -121938.41
993073, 14729652.00, -4429268.00, 14456426.00, -4283367.50, 8038553.00, -121939.77
993082, 14729752.00, -4429269.50, 14456426.00, -4283367.50, 8038653.00, -121941.12
993090, 14729852.00, -4429270.50, 14456426.00, -4283367.50, 8038753.00, -121942.47
993099, 14729952.00, -4429272.00, 14456426.00, -4283367.50, 8038853.00, -121943.83
993108, 14730052.00, -4429273.00, 14456426.00, -4283367.50, 8038953.00, -121945.18
993118, 14730153.00, -4429274.50, 14456426.00, -4283367.50, 8039053.50, -121946.53
993127, 14730253.00, -4429275.50, 14456426.00, -4283367.50, 8039153.50, -121947.89
993136, 14730353.00, -4429276.50, 14456426.00, -4283367.50, 8039253.50, -121949.32
993145, 14730453.00, -4429278.00, 14456426.00, -4283367.50, 8039353.00, -121950.60
993155, 14730553.00, -4429279.00, 14456426.00, -4283367.50, 8039453.00, -121951.96
993164, 14730653.00, -4429280.50, 14456426.00, -4283367.50, 8039552.50, -121953.23
993173, 14730753.00, -4429281.50, 14456426.00, -4283367.50, 8039652.50, -121954.59
993182, 14730853.00, -4429283.00, 14456426.00, -4283367.50, 8039753.00, -121956.02
993191, 14730953.00, -4429284.00, 14456426.00, -4283367.50, 8039853.00, -121957.37
993201, 14731053.00, -4429285.50, 14456426.00, -4283367.50, 8039953.00, -121958.80
993210, 14731154.00, -4429286.50, 14456426.00, -4283367.50, 8040053.00, -121960.16
993219, 14731254.00, -4429287.50, 14456426.00, -4283367.50, 8040153.00, -121961.51
993227, 14731354.00, -4429289.00, 14456426.00, -4283367.50, 8040253.50, -121962.86
993236, 14731454.00, -4429290.00, 14456426.00, -4283367.50, 8040353.50, -121964.22
993246, 14731554.00, -4429291.50, 14456426.00, -4283367.50, 8040453.50, -121965.65
993255, 14731654.00, -4429292.50, 14456426.00, -4283367.50, 8040553.50, -121967.08
993264, 14731754.00, -4429294.00, 14456426.00, -4283367.50, 8040653.50, -121968.43
993273, 14731854.00, -4429295.00, 14456426.00, -4283367.50, 8040753.00, -121969.71
993283, 14731954.00, -4429296.50, 14456426.00, -4283367.50, 8040853.50, -121971.07
993292, 14732054.00, -4429297.50, 14456426.00, -4283367.50, 8040953.50, -121972.42
993301, 14732155.00, -4429298.50, 14456426.00, -4283367.50, 8041053.50, -121973.78
993310, 14732255.00, -4429300.00, 14456426.00, -4283367.50, 8041153.50, -121975.13
993319, 14732355.00, -4429301.00, 14456426.00, -4283367.50, 8041253.50, -121976.56
993329, 14732455.00, -4429302.50, 14456426.00, -4283367.50, 8041354.00, -121977.92
993338, 14732555.00, -4429303.50, 14456426.00, -4283367.50, 8041454.00, -121979.27
993347, 14732655.00, -4429305.00, 14456426.00, -4283367.50, 8041554.00, -121980.70
993356, 14732755.00, -4429306.00, 14456426.00, -4283367.50, 8041654.00, -121982.05
993366, 14732855.00, -4429307.50, 14456426.00, -4283367.50, 8041754.00, -121983.41
993375, 14732955.00, -4429308.50, 14456426.00, -4283367.50, 8041854.00, -121984.76
993384, 14733055.00, -4429309.50, 14456426.00, -4283367.50, 8041954.50, -121986.11
993392, 14733156.00, -4429311.00, 14456426.00, -4283367.50, 8042054.00, -121987.39
993401, 14733256.00, -4429312.00, 14456426.00, -4283367.50, 8042154.00, -121988.75
993411, 14733356.00, -4429313.50, 14456426.00, -4283367.50, 8042254.00, -121990.17
993420, 14733456.00, -4429314.50, 14456426.00, -4283367.50, 8042354.00, -121991.53
993429, 14733556.00, -4429316.00, 14456426.00, -4283367.50, 8042454.00, -121992.96
993438, 14733656.00, -4429317.00, 14456426.00, -4283367.50, 8042554.50, -121994.39
993447, 14733756.00, -4429318.00, 14456426.00, -4283367.50, 8042654.50, -121995.82
993457, 14733856.00, -4429319.50, 14456426.00, -4283367.50, 8042754.50, -121997.17
993466, 14733956.00, -4429320.50, 14456426.00, -4283367.50, 8042854.00, -121998.46
993475, 14734056.00, -4429322.00, 14456426.00, -4283367.50, 8042954.00, -121999.81
993484, 14734156.00, -4429323.00, 14456426.00, -4283367.50, 8043053.50, -122001.09
993494, 14734257.00, -4429324.50, 14456426.00, -4283367.50, 8043153.00, -122002.36
993503, 14734357.00, -4429325.50, 14456426.00, -4283367.50, 8043253.00, -122003.72
993512, 14734457.00, -4429327.00, 14456426.00, -4283367.50, 8043352.50, -122005.00
993521, 14734557.00, -4429328.00, 14456426.00, -4283367.50, 8043453.00, -122006.35
993529, 14734657.00, -4429329.00, 14456426.00, -4283367.50, 8043553.00, -122007.71
993539, 14734757.00, -4429330.50, 14456426.00, -4283367.50, 8043652.50, -122008.99
993548, 14734857.00, -4429331.50, 14456426.00, -4283367.50, 8043752.50, -122010.34
993557, 14734957.00, -4429333.00, 14456426.00, -4283367.50, 8043852.50, -122011.77
993566, 14735057.00, -4429334.00, 14456426.00, -4283367.50, 8043952.50, -122013.12
993575, 14735157.00, -4429335.50, 14456426.00, -4283367.50, 8044052.00, -122014.40
993585, 14735258.00, -4429336.50, 14456426.00, -4283367.50, 8044151.50, -122015.68
993594, 14735358.00, -4429338.00, 14456426.00, -4283367.50, 8044251.00, -122016.96
993603, 14735458.00, -4429339.00, 14456426.00, -4283367.50, 8044351.00, -122018.32
993612, 14735558.00, -4429340.00, 14456426.00, -4283367.50, 8044451.50, -122019.67
993622, 14735658.00, -4429341.50, 14456426.00, -4283367.50, 8044551.50, -122021.10
993631, 14735758.00, -4429342.50, 14456426.00, -4283367.50, 8044651.50, -122022.45
993640, 14735858.00, -4429344.00, 14456426.00, -4283367.50, 8044751.50, -122023.81
993649, 14735958.00, -4429345.00, 14456426.00, -4283367.50, 8044851.50, -122025.16
993657, 14736058.00, -4429346.50, 14456426.00, -4283367.50, 8044952.00, -122026.59
993667, 14736158.00, -4429347.50, 14456426.00, -4283367.50, 8045052.00, -122027.94
993676, 14736259.00, -4429349.00, 14456426.00, -4283367.50, 8045152.00, -122029.30
993685, 14736359.00, -4429350.00, 14456426.00, -4283367.50, 8045252.00, -122030.65
993694, 14736459.00, -4429351.00, 14456426.00, -4283367.50, 8045352.00, -122032.00
993703, 14736559.00, -4429352.50, 14456426.00, -4283367.50, 8045452.50, -122033.44
993713, 14736659.00, -4429353.50, 14456426.00, -4283367.50, 8045552.50, -122034.79
993722, 14736759.00, -4429355.00, 14456426.00, -4283367.50, 8045652.50, -122036.14
993731, 14736859.00, -4429356.00, 14456426.00, -4283367.50, 8045752.50, -122037.57
993740, 14736959.00, -4429357.50, 14456426.00, -4283367.50, 8045852.50, -122038.93
993750, 14737059.00, -4429358.50, 14456426.00, -4283367.50, 8045953.00, -122040.36
993759, 14737159.00, -4429359.50, 14456426.00, -4283367.50, 8046053.00, -122041.71
993768, 14737260.00, -4429361.00, 14456426.00, -4283367.50, 8046153.00, -122043.07
993777, 14737360.00, -4429362.00, 14456426.00, -4283367.50, 8046253.00, -122044.42
993785, 14737460.00, -4429363.50, 14456426.00, -4283367.50, 8046353.00, -122045.85
993795, 14737560.00, -4429364.50, 14456426.00, -4283367.50, 8046453.00, -122047.21
993804, 14737660.00, -4429366.00, 14456426.00, -4283367.50, 8046553.50, -122048.64
993813, 14737760.00, -4429367.00, 14456426.00, -4283367.50, 8046653.00, -122049.92
993822, 14737860.00, -4429368.50, 14456426.00, -4283367.50, 8046753.00, -122051.27
993831, 14737960.00, -4429369.50, 14456426.00, -4283367.50, 8046853.00, -122052.63
993841, 14738060.00, -4429370.50, 14456426.00, -4283367.50, 8046952.50, -122053.90
993850, 14738160.00, -4429372.00, 14456426.00, -4283367.50, 8047052.50, -122055.26
993859, 14738260.00, -4429373.00, 14456426.00, -4283367.50, 8047152.50, -122056.69
993868, 14738361.00, -4429374.50, 14456426.00, -4283367.50, 8047253.00, -122058.12
993878, 14738461.00, -4429375.50, 14456426.00, -4283367.50, 8047353.00, -122059.55
993887, 14738561.00, -4429377.00, 14456426.00, -4283367.50, 8047453.00, -122060.90
993896, 14738661.00, -4429378.00, 14456426.00, -4283367.50, 8047553.00, -122062.33
993904, 14738761.00, -4429379.50, 14456426.00, -4283367.50, 8047653.00, -122063.76
993913, 14738861.00, -4429380.50, 14456426.00, -4283367.50, 8047753.50, -122065.12
993923, 14738961.00, -4429381.50, 14456426.00, -4283367.50, 8047853.50, -122066.47
993932, 14739061.00, -4429383.00, 14456426.00, -4283367.50, 8047953.50, -122067.82
993941, 14739161.00, -4429384.00, 14456426.00, -4283367.50, 8048053.50, -122069.18
993950, 14739261.00, -4429385.50, 14456426.00, -4283367.50, 8048153.50, -122070.61
993959, 14739362.00, -4429386.50, 14456426.00, -4283367.50, 8048253.00, -122071.89
993969, 14739462.00, -4429388.00, 14456426.00, -4283367.50, 8048353.50, -122073.32
993978, 14739562.00, -4429389.00, 14456426.00, -4283367.50, 8048453.50, -122074.67
993987, 14739662.00, -4429390.50, 14456426.00, -4283367.50, 8048553.50, -122076.03
993996, 14739762.00, -4429391.50, 14456426.00, -4283367.50, 8048653.50, -122077.39
994006, 14739862.00, -4429392.50, 14456426.00, -4283367.50, 8048753.50, -122078.82
994015, 14739962.00, -4429394.00, 14456426.00, -4283367.50, 8048854.00, -122080.25
994024, 14740062.00, -4429395.00, 14456426.00, -4283367.50, 8048953.00, -122081.52
994033, 14740162.00, -4429396.50, 14456426.00, -4283367.50, 8049053.50, -122082.95
994042, 14740262.00, -4429397.50, 14456426.00, -4283367.50, 8049153.50, -122084.31
